0.100272,0.223489,0.188250
0.101058,0.232785,0.191047
0.105117,0.238920,0.190116
0.109299,0.250587,0.201419
0.113752,0.256386,0.206434
0.115115,0.250066,0.204158
0.119828,0.265641,0.210943
0.120014,0.264562,0.212226
0.122822,0.274977,0.221227
0.123773,0.269536,0.219777
0.124896,0.270931,0.222702
0.124667,0.271749,0.221845
0.125593,0.278842,0.228883
0.128522,0.284583,0.231197
0.128154,0.285969,0.230363
0.128990,0.284237,0.231627
0.129891,0.287707,0.234838
0.128006,0.281765,0.231028
0.130281,0.287241,0.231530
0.130259,0.285923,0.232511
0.132033,0.287994,0.238569
0.132772,0.287394,0.236570
0.133417,0.288424,0.239513
0.133542,0.288987,0.240552
0.132137,0.289313,0.236892
0.133639,0.290046,0.236899
0.135812,0.295134,0.242408
0.133752,0.291586,0.240376
0.133604,0.291867,0.240481
0.134368,0.293984,0.242645
0.133275,0.292466,0.237238
0.133903,0.293819,0.236984
0.135166,0.293180,0.238050
0.134102,0.290125,0.240120
0.135088,0.293502,0.241453
0.135099,0.292435,0.240836
0.136291,0.297022,0.242502
0.135090,0.292526,0.239969
0.135035,0.289883,0.240700
0.135296,0.293224,0.239922
0.135581,0.294859,0.243255
0.135219,0.292321,0.242342
0.137281,0.295232,0.242787
0.136946,0.296884,0.243877
0.135824,0.296529,0.242860
0.135940,0.295362,0.243910
0.135393,0.289243,0.240024
0.137234,0.293803,0.241674
0.135394,0.285502,0.237481
0.137685,0.294494,0.243572
0.137661,0.297264,0.244395
0.137488,0.295385,0.242449
0.136305,0.293023,0.242233
0.137547,0.295453,0.240585
0.135468,0.291009,0.238527
0.136703,0.296729,0.242490
0.135868,0.288559,0.239462
0.134523,0.287835,0.238160
0.137639,0.296005,0.240514
0.137135,0.294460,0.241426
0.138316,0.297371,0.243199
0.138200,0.296547,0.244789
0.137771,0.295210,0.243017
0.136055,0.294347,0.243998
0.137345,0.292734,0.239744
0.137013,0.295752,0.245128
0.136491,0.296526,0.241880
0.136623,0.291994,0.241748
0.137580,0.295986,0.244994
0.135884,0.291842,0.240720
0.135667,0.292161,0.239844
0.138743,0.297850,0.245202
0.139472,0.300011,0.247720
0.137629,0.293206,0.237699
0.137760,0.295441,0.244242
0.137929,0.297281,0.241193
0.138606,0.299426,0.244865
0.135691,0.297732,0.245012
0.137545,0.299944,0.242531
0.136821,0.295323,0.242672
0.139224,0.300390,0.249154
0.137571,0.297772,0.243444
0.137552,0.302947,0.244713
0.136875,0.291050,0.239417
0.138095,0.299321,0.241280
0.137772,0.298427,0.244413
0.139156,0.298495,0.245100
0.136995,0.298030,0.245363
0.138319,0.295182,0.242802
0.138539,0.299304,0.244013
0.138680,0.297423,0.247518
0.139030,0.306043,0.245259
0.137140,0.296532,0.240898
0.137036,0.296525,0.241646
0.138209,0.299359,0.245248
0.139131,0.302111,0.246624
0.135225,0.294145,0.243025
0.137422,0.297690,0.244857
0.138272,0.297669,0.243031
0.137197,0.299291,0.244128
0.137602,0.294294,0.239572
0.137149,0.293972,0.244023
0.138887,0.304015,0.247365
0.139339,0.301010,0.246597
0.138023,0.302278,0.247311
0.137587,0.296350,0.240259
0.136458,0.302710,0.246381
0.137363,0.298975,0.244446
0.136852,0.298743,0.244767
0.137602,0.301317,0.246145
0.138789,0.298425,0.245417
0.139064,0.303032,0.248062
0.138123,0.302590,0.248559
0.137458,0.297211,0.244228
0.138243,0.306343,0.248306
0.136441,0.294809,0.243189
0.138898,0.302998,0.247497
0.136647,0.299347,0.245672
0.138079,0.304170,0.248407
0.136635,0.296890,0.243799
0.137003,0.301241,0.245833
0.138304,0.301285,0.247707
0.137665,0.293794,0.243062
0.138711,0.299642,0.245272
0.137438,0.300447,0.245644
0.137452,0.299612,0.244920
0.137974,0.307985,0.250956
0.136940,0.303963,0.248681
0.137288,0.298680,0.243553
0.137090,0.297702,0.242664
0.137859,0.299714,0.248748
0.138222,0.302911,0.247411
0.137602,0.301658,0.244526
0.138153,0.302855,0.246097
0.140076,0.308429,0.249885
0.138035,0.300300,0.246909
0.137389,0.298855,0.243288
0.137543,0.307294,0.250349
0.137652,0.304802,0.248355
0.137123,0.299559,0.247432
0.138687,0.303178,0.245913
0.138093,0.302974,0.249803
0.138805,0.300561,0.247288
0.137537,0.302673,0.249584
0.138206,0.305972,0.251261
0.137855,0.301753,0.245662
0.138880,0.304729,0.251751
0.138130,0.303044,0.250717
0.140414,0.304541,0.251846
0.137098,0.300985,0.249089
0.138472,0.306208,0.251446
0.139193,0.305979,0.252598
0.139704,0.308084,0.253599
0.137128,0.304194,0.249341
0.138213,0.305593,0.252503
0.136528,0.302033,0.248492
0.138025,0.307740,0.253840
0.138879,0.307378,0.252373
0.138382,0.308642,0.253208
0.137875,0.302199,0.248794
0.138083,0.304332,0.250718
0.138468,0.303857,0.249686
0.139809,0.313600,0.255866
0.139034,0.302819,0.250170
0.138143,0.306675,0.251312
0.139450,0.304435,0.248698
0.139607,0.306963,0.252275
0.136747,0.304871,0.251075
0.139164,0.316012,0.257120
0.137669,0.298747,0.249104
0.140252,0.309713,0.252969
0.137338,0.304895,0.253496
0.138292,0.301750,0.249914
0.139333,0.309436,0.254711
0.140462,0.304911,0.253272
0.138422,0.308649,0.255887
0.139217,0.311675,0.255062
0.138838,0.306510,0.252493
0.140179,0.308116,0.252168
0.139293,0.306697,0.252890
0.137599,0.305562,0.251699
0.138842,0.306168,0.253779
0.138591,0.304695,0.250284
0.139511,0.311000,0.253727
0.137983,0.306843,0.252951
0.138577,0.302039,0.250118
0.138376,0.313131,0.255010
0.139051,0.307529,0.254127
0.139730,0.307710,0.254066
0.138245,0.308854,0.255125
0.138880,0.305823,0.251430
0.139977,0.307556,0.252225
0.137873,0.305542,0.251240
0.140169,0.313174,0.256769
0.137732,0.301406,0.251708
0.139165,0.305948,0.251231
0.140379,0.311361,0.256811
0.139366,0.309682,0.253899
0.139543,0.309889,0.252333
0.140691,0.309146,0.255532
0.139345,0.309247,0.256775
0.138970,0.307720,0.253322
0.139070,0.296862,0.246363
0.138789,0.311133,0.256679
0.140100,0.304929,0.251335
0.138200,0.305919,0.252678
0.140265,0.310222,0.256242
0.139780,0.309624,0.256158
0.138846,0.308522,0.253813
0.138460,0.310739,0.258570
0.139997,0.312683,0.257826
0.139447,0.309077,0.254063
0.140168,0.311217,0.253718
0.140659,0.306870,0.252627
0.138418,0.305521,0.252189
0.139819,0.311978,0.257925
0.139396,0.304859,0.251183
0.139669,0.311421,0.254847
0.140189,0.310208,0.256010
0.139844,0.305545,0.248488
0.138439,0.308647,0.253553
0.139897,0.313694,0.257978
0.138585,0.305769,0.251684
0.139041,0.304481,0.251808
0.138455,0.308864,0.254902
0.139012,0.307616,0.252836
0.139305,0.311677,0.257767
0.138713,0.305942,0.254209
0.139619,0.312952,0.258507
0.139017,0.309860,0.258423
0.140093,0.311126,0.257671
0.139822,0.312721,0.256091
0.140068,0.309065,0.254098
0.139601,0.311272,0.258622
0.140183,0.311138,0.254964
0.140144,0.310377,0.255320
0.139899,0.310038,0.255248
0.139822,0.307524,0.254845
0.139450,0.312559,0.255232
0.140195,0.312347,0.255762
0.139471,0.310246,0.255362
0.138736,0.311072,0.256697
0.139377,0.306159,0.255389
0.139222,0.308323,0.253321
0.139139,0.311136,0.254896
0.137512,0.312191,0.256035
0.139394,0.310213,0.254017
0.139690,0.307705,0.254674
0.138423,0.309113,0.252938
0.138939,0.310851,0.253401
0.138193,0.309953,0.255677
0.138197,0.306653,0.253164
0.139371,0.310123,0.254497
0.138148,0.310599,0.255260
0.140112,0.308555,0.256864
0.139741,0.310956,0.256669
0.139267,0.308100,0.256712
0.137924,0.308282,0.255730
0.138336,0.308174,0.255823
0.139174,0.307623,0.252930
0.139962,0.313874,0.259595
0.140058,0.310808,0.254349
0.139714,0.308376,0.254775
0.138670,0.307466,0.253999
0.138395,0.310153,0.252491
0.138355,0.308934,0.253154
0.138961,0.309310,0.255365
0.137658,0.304606,0.251268
0.139858,0.311736,0.256070
0.138450,0.305761,0.255296
0.138989,0.311135,0.256019
0.139233,0.309083,0.254750
0.138378,0.305717,0.251485
0.138612,0.308349,0.253296
0.140236,0.310774,0.256976
0.141879,0.313446,0.261902
0.138878,0.310328,0.257498
0.137893,0.306276,0.252619
0.138944,0.312424,0.255307
0.137594,0.308099,0.254942
0.139384,0.311960,0.257071
0.138062,0.312155,0.256408
0.137640,0.310556,0.254880
0.138270,0.308074,0.254573
0.139266,0.312829,0.257858
0.138264,0.306139,0.253186
0.139220,0.309796,0.255247
0.138573,0.304077,0.252287
0.138386,0.311140,0.255851
0.136487,0.305259,0.255741
0.138534,0.310827,0.259599
0.139111,0.308441,0.251058
0.138881,0.306677,0.254512
0.137590,0.304738,0.250706
0.139119,0.309437,0.255064
0.139513,0.312075,0.257398
0.138748,0.310411,0.254680
0.138597,0.310515,0.256961
0.137981,0.310784,0.258955
0.138522,0.302875,0.250625
0.138537,0.309221,0.257456
0.138428,0.306792,0.253186
0.139958,0.310244,0.256877
0.139598,0.311025,0.261034
0.136975,0.302910,0.252441
0.137927,0.306961,0.252966
0.138291,0.313799,0.258137
0.137718,0.306833,0.251943
0.138599,0.310013,0.254535
0.138513,0.304950,0.254723
0.138131,0.309884,0.257721
0.137854,0.306191,0.255233
0.139087,0.313075,0.258700
0.139208,0.314208,0.260405
0.137848,0.308055,0.254159
0.138292,0.309415,0.254776
0.138697,0.313165,0.257283
0.138355,0.307860,0.251737
0.137899,0.307708,0.254935
0.138998,0.309498,0.255233
0.137943,0.308099,0.256704
0.138325,0.310846,0.255605
0.137723,0.305357,0.251968
0.136656,0.307102,0.253797
0.138450,0.308892,0.253698
0.136789,0.307754,0.253670
0.137135,0.302428,0.251689
0.137842,0.310195,0.256957
0.137308,0.305735,0.254205
0.137242,0.306340,0.254619
0.135391,0.300115,0.249987
0.138124,0.311043,0.258074
0.136577,0.311226,0.256238
0.136881,0.304772,0.252020
0.137615,0.305793,0.253203
0.136702,0.301825,0.251475
0.137683,0.306184,0.255476
0.137685,0.313121,0.259870
0.137129,0.303446,0.253119
0.136625,0.300607,0.251920
0.137081,0.303767,0.249982
0.137960,0.305039,0.253514
0.138478,0.309711,0.255310
0.136459,0.304418,0.252904
0.137725,0.305311,0.253007
0.136774,0.305387,0.254416
0.137679,0.305780,0.253618
0.136609,0.304050,0.252609
0.137856,0.308506,0.253921
0.138171,0.306797,0.256914
0.136790,0.302378,0.249814
0.135457,0.301405,0.249169
0.135853,0.305750,0.254478
0.136425,0.301418,0.250779
0.135561,0.306289,0.254944
0.136102,0.306888,0.251599
0.135643,0.303788,0.253501
0.136117,0.301402,0.250023
0.134659,0.297818,0.249330
0.136463,0.304664,0.253149
0.138443,0.301454,0.248861
0.136842,0.304213,0.254200
0.136058,0.301516,0.250415
0.137539,0.308752,0.255968
0.138308,0.308922,0.254753
0.136745,0.304470,0.252656
0.137875,0.302558,0.251857
0.136259,0.309183,0.254601
0.136766,0.303533,0.251100
0.137804,0.312384,0.258109
0.136011,0.306408,0.253303
0.137816,0.306033,0.253802
0.136212,0.308886,0.254874
0.136389,0.306214,0.252871
0.134901,0.302366,0.253602
0.136397,0.301193,0.249419
0.136697,0.308632,0.256927
0.136672,0.307271,0.254363
0.136099,0.307668,0.253881
0.135934,0.304828,0.250244
0.136970,0.300835,0.250289
0.136230,0.301668,0.250121
0.135371,0.303600,0.252338
0.136427,0.302418,0.249038
0.135413,0.304460,0.250997
0.136773,0.303035,0.250745
0.136783,0.302553,0.253421
0.134891,0.303516,0.252072
0.135187,0.301201,0.250099
0.136339,0.309142,0.255361
0.135196,0.301317,0.251560
0.137371,0.301443,0.251011
0.136115,0.306243,0.252925
0.136198,0.304506,0.250439
0.135956,0.305934,0.251300
0.134380,0.301152,0.250985
0.134369,0.304517,0.250524
0.134644,0.300920,0.249299
0.134510,0.303339,0.250437
0.135953,0.304863,0.252610
0.134665,0.306740,0.253681
0.134798,0.298557,0.248198
0.134299,0.304500,0.251453
0.133533,0.301312,0.248985
0.135945,0.301331,0.247986
