0.099968,0.221239,0.184752
0.100223,0.223169,0.183811
0.105065,0.234373,0.192084
0.112961,0.254399,0.202898
0.114345,0.254906,0.203956
0.115728,0.257687,0.209980
0.117711,0.260866,0.210978
0.119537,0.263954,0.213519
0.121132,0.278843,0.220110
0.123063,0.271994,0.220138
0.124817,0.275948,0.221590
0.125134,0.272236,0.222725
0.127343,0.278079,0.225815
0.127742,0.277821,0.227354
0.128878,0.280138,0.229045
0.129973,0.283674,0.232094
0.129777,0.285244,0.232114
0.129705,0.283348,0.231298
0.129153,0.284611,0.233438
0.132210,0.282999,0.234346
0.132900,0.288989,0.236510
0.131114,0.290926,0.238399
0.131412,0.291369,0.238294
0.133010,0.286737,0.236161
0.133077,0.287792,0.236032
0.134934,0.294830,0.241908
0.133980,0.291745,0.241861
0.131840,0.285172,0.233987
0.135934,0.289357,0.236356
0.136318,0.297078,0.240870
0.134666,0.293501,0.241131
0.133939,0.291068,0.240080
0.133412,0.288052,0.242778
0.136463,0.303542,0.248297
0.136525,0.297134,0.243335
0.135400,0.292695,0.242319
0.134591,0.292394,0.240907
0.135725,0.290628,0.241904
0.136002,0.292223,0.241733
0.136866,0.290300,0.241069
0.137409,0.300785,0.245875
0.136142,0.293779,0.242587
0.136627,0.297343,0.244488
0.136462,0.295634,0.242513
0.137291,0.295826,0.244211
0.136750,0.297133,0.243731
0.135230,0.291071,0.241767
0.135963,0.291818,0.241660
0.136132,0.293501,0.245625
0.136632,0.292255,0.241236
0.135933,0.290616,0.236946
0.136375,0.292593,0.242582
0.136801,0.296338,0.242125
0.139798,0.300417,0.246046
0.137446,0.292973,0.238898
0.136038,0.289003,0.238104
0.137236,0.296777,0.240967
0.137929,0.295014,0.241526
0.137005,0.294077,0.241593
0.137340,0.297498,0.245358
0.137542,0.294525,0.242485
0.137978,0.295566,0.242746
0.136716,0.294699,0.244440
0.138685,0.297021,0.242899
0.138531,0.300706,0.244421
0.137782,0.297762,0.242937
0.137213,0.288109,0.237070
0.137113,0.294006,0.242107
0.137924,0.296139,0.240913
0.137697,0.299044,0.243237
