10.117909
10.201558
10.038136
10.163549
10.203342
10.157152
10.286563
10.006231
10.198253
10.494832
10.398737
10.465883
10.075192
10.414597
10.059628
10.496944
10.504913
10.151945
10.141715
10.165081
10.169168
10.175823
10.004972
10.194945
10.018861
10.101012
10.333728
10.300981
11.410236
10.505303
