0.250528,0.57117,0.603081
0.296289,0.654698,0.65323
0.304899,0.66812,0.656819
0.306293,0.669873,0.654651
0.30639,0.669704,0.651818
0.306084,0.668782,0.649804
0.305705,0.667628,0.648399
0.305438,0.666796,0.648433
0.305031,0.665471,0.648182
0.304879,0.664961,0.648812
0.304392,0.663694,0.648077
0.303925,0.662107,0.647721
0.303736,0.661481,0.648568
0.303449,0.660789,0.648927
0.303512,0.660826,0.649141
0.303237,0.659807,0.648844
0.303184,0.659508,0.648465
0.302909,0.659054,0.64755
0.30286,0.65871,0.647292
0.302662,0.658542,0.646452
0.302615,0.658264,0.646401
0.30242,0.658072,0.64616
0.302388,0.65774,0.645001
0.30192,0.656582,0.643828
0.301578,0.656065,0.642599
0.301449,0.655837,0.642482
0.301435,0.655646,0.642196
0.301388,0.655496,0.642214
0.301372,0.655418,0.642037
0.301226,0.655092,0.641845
0.301351,0.655195,0.641936
0.30131,0.655366,0.642087
0.301243,0.655002,0.641758
0.301234,0.65491,0.641683
0.301256,0.654999,0.641813
0.301192,0.654898,0.641588
0.301286,0.655054,0.641734
0.301147,0.654869,0.64165
0.301143,0.654929,0.641556
0.301114,0.654576,0.641376
0.301159,0.654719,0.641636
0.301136,0.654779,0.641535
0.301188,0.654676,0.641562
0.301025,0.654476,0.641426
0.301115,0.654484,0.641365
0.300922,0.654038,0.641067
0.301065,0.654382,0.641259
0.30096,0.654199,0.641085
0.300925,0.654248,0.641103
0.301001,0.654127,0.641157
0.300956,0.654128,0.641172
0.300969,0.654118,0.641083
0.300896,0.653936,0.640893
0.30097,0.653995,0.640989
0.300937,0.654076,0.64099
0.30092,0.65408,0.640956
0.300977,0.653958,0.640939
0.300953,0.654175,0.640976
0.301026,0.654128,0.640996
0.30091,0.653944,0.640685
0.300938,0.654195,0.641087
0.300918,0.654288,0.641067
0.300969,0.654231,0.641053
0.300875,0.653852,0.640814
0.300916,0.653954,0.640771
0.301012,0.654062,0.640941
0.300873,0.654088,0.640813
0.300837,0.653859,0.640668
0.301057,0.654075,0.641028
0.300909,0.654012,0.640968
