16.86362,7.757955,,,,,,,,,,,,,
16.768052,7.766924,,,,,,,,,,,,,
16.8481,7.628747,,,,,,,,,,,,,
16.855875,7.760371,,,,,,,,,,,,,
16.857907,7.760496,,,,,,,,,,,,,
16.848375,7.785951,,,,,,,,,,,,,
16.852147,7.757311,,,,,,,,,,,,,
16.880393,7.767624,,,,,,,,,,,,,
16.759793,7.763712,,,,,,,,,,,,,
17.01368,7.756149,,,,,,,,,,,,,
16.526798,0.338835,,,,,,,,,,,,,
16.533895,0.338179,,,,,,,,,,,,,
16.511383,0.342177,,,,,,,,,,,,,
16.670566,0.338509,,,,,,,,,,,,,
16.524628,0.361492,,,,,,,,,,,,,
15.995529,0.337397,,,,,,,,,,,,,
16.316294,0.337479,,,,,,,,,,,,,
16.059378,0.337757,,,,,,,,,,,,,
16.352618,0.337582,,,,,,,,,,,,,
16.188687,0.337967,,,,,,,,,,,,,
16.258075,0.338111,,,,,,,,,,,,,
16.100787,0.337942,,,,,,,,,,,,,
16.124081,0.337877,,,,,,,,,,,,,
16.073246,0.337642,,,,,,,,,,,,,
16.115038,0.337571,,,,,,,,,,,,,
16.168888,0.33769,,,,,,,,,,,,,
16.143043,0.337604,,,,,,,,,,,,,
16.1887,0.338114,,,,,,,,,,,,,
16.502093,0.337985,,,,,,,,,,,,,
16.482,0.338163,,,,,,,,,,,,,
16.496888,0.337885,,,,,,,,,,,,,
16.517201,0.338631,,,,,,,,,,,,,
16.505031,0.337663,,,,,,,,,,,,,
15.978619,0.337508,,,,,,,,,,,,,
16.548803,0.337854,,,,,,,,,,,,,
16.481826,0.337698,,,,,,,,,,,,,
16.471771,0.337944,,,,,,,,,,,,,
16.444895,0.33847,,,,,,,,,,,,,
16.462743,0.338638,,,,,,,,,,,,,
16.455574,0.337755,,,,,,,,,,,,,
15.980825,0.329591,,,,,,,,,,,,,
15.972893,0.329517,,,,,,,,,,,,,
16.232128,0.33777,,,,,,,,,,,,,
16.062596,0.3378,,,,,,,,,,,,,
16.541634,0.338433,,,,,,,,,,,,,
16.508859,0.338202,,,,,,,,,,,,,
16.482118,0.338555,,,,,,,,,,,,,
16.47659,0.33821,,,,,,,,,,,,,
16.479628,0.338126,,,,,,,,,,,,,
16.476872,0.338138,,,,,,,,,,,,,
16.475001,0.378356,,,,,,,,,,,,,
16.489495,0.338724,,,,,,,,,,,,,
16.371327,0.337859,,,,,,,,,,,,,
16.473134,0.337762,,,,,,,,,,,,,
16.484871,0.338144,,,,,,,,,,,,,
16.48227,0.338071,,,,,,,,,,,,,
16.483821,0.337571,,,,,,,,,,,,,
16.470114,0.339064,,,,,,,,,,,,,
16.457786,0.33844,,,,,,,,,,,,,
16.520478,0.338913,,,,,,,,,,,,,
16.521344,0.33786,,,,,,,,,,,,,
16.49867,0.341563,,,,,,,,,,,,,
16.453804,0.33839,,,,,,,,,,,,,
16.44138,0.337665,,,,,,,,,,,,,
16.464018,0.339893,,,,,,,,,,,,,
16.524608,0.338585,,,,,,,,,,,,,
16.453608,0.337735,,,,,,,,,,,,,
16.506256,0.338956,,,,,,,,,,,,,
16.519346,0.33755,,,,,,,,,,,,,
16.475758,0.337603,,,,,,,,,,,,,
60.287853,29.363331,,,,,,,,,,,,,
60.313674,29.382288,,,,,,,,,,,,,
60.189794,29.368739,,,,,,,,,,,,,
60.332371,29.402319,,,,,,,,,,,,,
60.527681,29.420332,,,,,,,,,,,,,
59.952735,29.396303,,,,,,,,,,,,,
60.315407,29.421027,,,,,,,,,,,,,
60.30815,29.38197,,,,,,,,,,,,,
60.319404,29.369217,,,,,,,,,,,,,
60.332902,33.131305,,,,,,,,,,,,,
70.198995,36.918907,,,,,,,,,,,,,
75.854572,34.669994,,,,,,,,,,,,,
80.357037,36.71181,,,,,,,,,,,,,
73.604554,33.22359,,,,,,,,,,,,,
68.779972,36.690715,,,,,,,,,,,,,
69.89755,33.228297,,,,,,,,,,,,,
69.787151,33.146695,,,,,,,,,,,,,
73.630178,36.782568,,,,,,,,,,,,,
73.78471,40.558678,,,,,,,,,,,,,
74.166188,33.165587,,,,,,,,,,,,,
63.614672,29.430916,,,,,,,,,,,,,
60.238791,29.407228,,,,,,,,,,,,,
60.352422,29.397527,,,,,,,,,,,,,
60.299945,29.427995,,,,,,,,,,,,,
60.464244,29.427217,,,,,,,,,,,,,
60.345424,29.386783,,,,,,,,,,,,,
60.392154,29.390534,,,,,,,,,,,,,
60.320406,29.370649,,,,,,,,,,,,,
60.3539,29.465817,,,,,,,,,,,,,
60.413459,29.395261,,,,,,,,,,,,,
60.245695,2.130365,,,,,,,,,,,,,
60.293056,2.128539,,,,,,,,,,,,,
59.85197,2.122363,,,,,,,,,,,,,
60.16691,2.124982,,,,,,,,,,,,,
60.290888,2.127941,,,,,,,,,,,,,
60.017147,2.123951,,,,,,,,,,,,,
60.116073,2.131225,,,,,,,,,,,,,
60.220124,2.125614,,,,,,,,,,,,,
59.535349,2.124167,,,,,,,,,,,,,
59.342984,2.124119,,,,,,,,,,,,,
60.206004,2.128185,,,,,,,,,,,,,
60.326337,2.127743,,,,,,,,,,,,,
60.202894,2.169604,,,,,,,,,,,,,
60.183945,2.129961,,,,,,,,,,,,,
60.156752,2.124949,,,,,,,,,,,,,
59.881883,2.125768,,,,,,,,,,,,,
60.173479,2.124738,,,,,,,,,,,,,
59.695588,2.134526,,,,,,,,,,,,,
60.230533,2.136099,,,,,,,,,,,,,
59.673775,2.13694,,,,,,,,,,,,,
60.126818,2.12244,,,,,,,,,,,,,
60.199423,2.127787,,,,,,,,,,,,,
60.18174,2.132074,,,,,,,,,,,,,
60.082669,2.123322,,,,,,,,,,,,,
59.657887,2.070794,,,,,,,,,,,,,
60.184222,2.124593,,,,,,,,,,,,,
60.172526,2.125941,,,,,,,,,,,,,
58.657586,2.075568,,,,,,,,,,,,,
60.261439,2.125219,,,,,,,,,,,,,
60.096481,2.124296,,,,,,,,,,,,,
60.142982,29.370429,,,,,,,,,,,,,
60.317833,29.387358,,,,,,,,,,,,,
60.172776,29.377688,,,,,,,,,,,,,
60.327566,29.377382,,,,,,,,,,,,,
60.231523,29.374525,,,,,,,,,,,,,
60.058234,29.041166,,,,,,,,,,,,,
60.338912,29.404332,,,,,,,,,,,,,
60.41758,28.907303,,,,,,,,,,,,,
59.888772,29.394081,,,,,,,,,,,,,
60.284578,29.48527,,,,,,,,,,,,,
570.78097,273.008147,,,,,,,,,,,,,
571.292074,272.929681,,,,,,,,,,,,,
570.90167,273.149891,,,,,,,,,,,,,
569.335511,273.021712,,,,,,,,,,,,,
570.941344,273.229829,,,,,,,,,,,,,
567.489165,5.135244,,,,,,,,,,,,,
568.532764,5.150745,,,,,,,,,,,,,
568.076147,5.161703,,,,,,,,,,,,,
568.529005,5.136041,,,,,,,,,,,,,
567.459853,5.125607,,,,,,,,,,,,,
