1.262999,0.026434,0.005533,0.013544,0.008878
1.261459,0.026548,0.005533,0.013688,0.008975
1.265538,0.026503,0.005540,0.013398,0.008874
1.257534,0.026383,0.005537,0.013283,0.008801
1.258636,0.026671,0.005543,0.013871,0.009061
1.252461,0.026474,0.005535,0.014439,0.009333
1.265040,0.026647,0.005538,0.013762,0.008939
1.256531,0.026330,0.005532,0.014367,0.009311
1.257185,0.026423,0.005541,0.013997,0.009063
1.263878,0.026656,0.005541,0.013344,0.008830
1.263125,0.026418,0.005535,0.013076,0.008726
1.254144,0.026382,0.005537,0.013400,0.008805
1.263649,0.026582,0.005536,0.014411,0.009316
1.266695,0.026511,0.005538,0.013135,0.008753
1.264839,0.026567,0.005540,0.014263,0.009244
1.247974,0.026695,0.005539,0.014002,0.009082
1.268188,0.026678,0.005540,0.013528,0.008914
1.265698,0.026532,0.005543,0.013304,0.008831
1.255282,0.026488,0.005533,0.013758,0.009009
1.252107,0.026560,0.005541,0.013069,0.008695
1.261645,0.026515,0.005538,0.013906,0.009054
1.259545,0.026393,0.005534,0.014571,0.009354
1.263576,0.026418,0.005544,0.013414,0.008909
1.258146,0.026625,0.005537,0.013957,0.009092
1.252782,0.026547,0.005528,0.013450,0.008844
1.261974,0.026509,0.005540,0.013712,0.008988
1.263724,0.026518,0.005537,0.013480,0.008815
1.257674,0.026495,0.005535,0.012750,0.008545
1.260269,0.026572,0.005542,0.013591,0.008916
1.267093,0.026537,0.005537,0.013529,0.008926
1.259542,0.026499,0.005538,0.014396,0.009244
1.258849,0.026457,0.005549,0.013460,0.008898
1.267152,0.026566,0.005538,0.013595,0.008978
1.268001,0.026395,0.005539,0.013274,0.008797
1.260529,0.026433,0.005537,0.013932,0.009041
1.255972,0.026366,0.005533,0.013556,0.008886
1.261886,0.026461,0.005531,0.013059,0.008666
1.255123,0.026420,0.005549,0.013296,0.008797
1.257084,0.026412,0.005536,0.013170,0.008713
1.254701,0.026363,0.005542,0.013335,0.008809
1.262082,0.026429,0.005535,0.013468,0.008895
1.265323,0.026479,0.005538,0.013493,0.008908
1.260866,0.026439,0.005543,0.013586,0.008911
1.265839,0.026466,0.005537,0.013553,0.008916
1.262103,0.026359,0.005532,0.013628,0.008946
1.263893,0.026699,0.005532,0.013973,0.009106
1.257402,0.026441,0.005539,0.013617,0.008945
1.256977,0.026503,0.005547,0.013228,0.008785
1.259169,0.026538,0.005529,0.013291,0.008804
1.258911,0.026336,0.005540,0.013711,0.009000
1.260550,0.026557,0.005542,0.013906,0.009080
1.250829,0.026350,0.005537,0.013635,0.008971
1.255868,0.026488,0.005540,0.014263,0.009270
1.256551,0.026468,0.005534,0.012212,0.008268
1.255715,0.026480,0.005542,0.013153,0.008747
1.256860,0.026442,0.005532,0.013575,0.008960
1.271629,0.026416,0.005542,0.012919,0.008642
1.254404,0.027205,0.005535,0.014009,0.009098
1.262987,0.026414,0.005533,0.013231,0.008789
1.262622,0.026387,0.005537,0.013236,0.008748
1.263761,0.026463,0.005536,0.013116,0.008688
1.257160,0.026471,0.005540,0.013899,0.009120
1.267627,0.026461,0.005548,0.013529,0.008914
1.258519,0.026424,0.005538,0.013194,0.008725
1.270726,0.026545,0.005535,0.013168,0.008786
1.258256,0.026514,0.005536,0.013718,0.009027
1.251869,0.026478,0.005534,0.013444,0.008872
1.259136,0.026589,0.005532,0.013560,0.008945
1.266771,0.026496,0.005540,0.013963,0.009097
1.259567,0.026554,0.005535,0.013696,0.009014
1.262770,0.026513,0.005540,0.014714,0.009459
1.259810,0.026479,0.005534,0.013351,0.008855
1.270924,0.026709,0.005541,0.012728,0.008520
1.261497,0.026583,0.005547,0.013313,0.008828
1.260929,0.026416,0.005536,0.013296,0.008794
1.264142,0.026744,0.005546,0.014619,0.009379
1.263019,0.026491,0.005546,0.014096,0.009193
1.255545,0.026511,0.005538,0.013340,0.008834
1.260590,0.026654,0.005533,0.013522,0.008895
1.266558,0.026865,0.005537,0.013776,0.009060
1.251476,0.026393,0.005538,0.013764,0.008967
1.253448,0.026536,0.005528,0.012923,0.008621
1.265457,0.026376,0.005542,0.012513,0.008449
1.252194,0.026406,0.005537,0.013303,0.008824
1.261290,0.026456,0.005544,0.014863,0.009549
1.250989,0.026495,0.005540,0.013885,0.009099
1.258952,0.026392,0.005539,0.013124,0.008732
1.252310,0.026441,0.005527,0.012842,0.008546
1.263808,0.026375,0.005545,0.013701,0.009002
1.255537,0.026572,0.005540,0.013355,0.008788
1.270300,0.026764,0.005537,0.013261,0.008791
1.254092,0.026810,0.005539,0.014087,0.009106
1.261583,0.026557,0.005542,0.012718,0.008524
1.250935,0.026499,0.005539,0.013986,0.009159
1.268627,0.026954,0.005540,0.013031,0.008696
1.265757,0.026610,0.005540,0.013349,0.008785
1.255975,0.026394,0.005542,0.013209,0.008802
1.254257,0.026782,0.005538,0.013048,0.008656
1.258182,0.026685,0.005538,0.012901,0.008669
1.258422,0.026583,0.005536,0.013439,0.008859
1.255242,0.026600,0.005544,0.013351,0.008790
1.258893,0.026535,0.005537,0.013363,0.008799
1.254669,0.026536,0.005537,0.013710,0.008978
1.252225,0.026509,0.005533,0.013764,0.009026
1.259777,0.026377,0.005535,0.013895,0.009072
1.258617,0.026509,0.005542,0.013093,0.008723
1.263685,0.026473,0.005536,0.013413,0.008858
1.256222,0.026431,0.005541,0.014178,0.009158
1.259617,0.026529,0.005530,0.013772,0.009082
1.251715,0.026487,0.005539,0.012762,0.008514
1.262693,0.026378,0.005537,0.012607,0.008517
1.263364,0.026728,0.005540,0.013893,0.009089
1.265139,0.026500,0.005540,0.013385,0.008832
1.259818,0.026407,0.005538,0.013371,0.008820
1.259486,0.026462,0.005534,0.014015,0.009143
1.260249,0.026556,0.005534,0.013463,0.008872
1.257283,0.026455,0.005538,0.013476,0.008900
1.262781,0.026531,0.005539,0.013917,0.009027
1.265276,0.026505,0.005531,0.013943,0.009098
1.251168,0.026539,0.005539,0.014006,0.009144
1.261917,0.026784,0.005539,0.013384,0.008831
1.263025,0.026496,0.005534,0.013262,0.008758
1.262199,0.026503,0.005537,0.013944,0.009074
1.255677,0.026444,0.005538,0.013325,0.008802
1.261046,0.026439,0.005538,0.013750,0.009021
1.264413,0.026927,0.005541,0.013076,0.008725
1.342337,0.028280,0.005533,0.013047,0.008713
1.291762,0.027283,0.005535,0.013014,0.008650
1.320146,0.027002,0.005532,0.013124,0.008706
1.292566,0.026549,0.005540,0.014265,0.009225
1.324902,0.028382,0.005540,0.013604,0.008963
1.306600,0.026957,0.005540,0.013091,0.008683
1.302702,0.033417,0.005545,0.013507,0.008917
1.382755,0.027318,0.005533,0.013005,0.008660
1.376834,0.029285,0.005538,0.013653,0.009019
1.373211,0.026367,0.005537,0.013377,0.008825
1.365807,0.028963,0.005536,0.013681,0.008990
1.356190,0.027159,0.005538,0.013392,0.008786
1.460023,0.031328,0.005544,0.013790,0.009000
1.392913,0.028826,0.005539,0.012884,0.008584
1.349197,0.029715,0.005537,0.012986,0.008681
1.358785,0.030815,0.005535,0.012953,0.008652
1.339001,0.027328,0.005539,0.013836,0.009080
1.354943,0.028691,0.005538,0.013145,0.008725
1.306587,0.027021,0.005537,0.013562,0.008908
1.331499,0.028082,0.005536,0.013145,0.008718
1.298467,0.027405,0.005537,0.013750,0.009006
1.339211,0.029623,0.005537,0.014044,0.009138
1.331365,0.027541,0.005542,0.013841,0.008988
1.267449,0.026360,0.005539,0.013473,0.008857
1.300066,0.027651,0.005539,0.013070,0.008690
1.272283,0.026911,0.005540,0.014204,0.009166
1.274429,0.026942,0.005536,0.014582,0.009422
1.258283,0.026471,0.005536,0.014154,0.009203
1.267872,0.026653,0.005541,0.013522,0.008897
1.299279,0.026677,0.005531,0.012532,0.008428
1.375006,0.032774,0.005537,0.013707,0.008990
1.385690,0.031615,0.005538,0.013337,0.008827
1.383293,0.027973,0.005533,0.013476,0.008878
1.327153,0.027712,0.005540,0.014060,0.009125
1.356324,0.026598,0.005541,0.012934,0.008626
1.407534,0.033095,0.005540,0.013943,0.009059
1.330988,0.029378,0.005540,0.013912,0.009111
1.263858,0.026404,0.005536,0.013038,0.008724
1.264325,0.026510,0.005540,0.014299,0.009274
1.260103,0.026676,0.005541,0.013243,0.008768
1.264745,0.026486,0.005538,0.014308,0.009298
1.272118,0.026394,0.005544,0.013491,0.008946
1.260565,0.026649,0.005543,0.013141,0.008714
1.270783,0.026436,0.005543,0.013509,0.008934
1.258315,0.026485,0.005543,0.014211,0.009210
1.269472,0.026379,0.005535,0.013972,0.009090
1.259212,0.026424,0.005540,0.012562,0.008468
1.263084,0.026340,0.005542,0.013777,0.009015
1.268894,0.026558,0.005537,0.013885,0.009037
1.264992,0.026458,0.005531,0.013114,0.008711
1.262068,0.026492,0.005529,0.013224,0.008753
1.256755,0.026431,0.005545,0.013713,0.009003
1.265914,0.026557,0.005536,0.014136,0.009131
1.260366,0.026593,0.005533,0.012960,0.008657
1.268568,0.026564,0.005533,0.013106,0.008698
1.263487,0.026462,0.005536,0.013538,0.008869
1.267232,0.026568,0.005531,0.013450,0.008882
1.262916,0.026545,0.005543,0.012916,0.008628
1.259975,0.026542,0.005542,0.012583,0.008496
1.262831,0.026686,0.005533,0.013899,0.009022
1.262903,0.026579,0.005535,0.012449,0.008422
1.266843,0.026471,0.005535,0.014738,0.009533
1.265081,0.026443,0.005536,0.013425,0.008834
1.262100,0.026367,0.005536,0.013124,0.008756
1.256601,0.026487,0.005531,0.013402,0.008832
1.258959,0.026333,0.005532,0.012998,0.008648
1.262164,0.026355,0.005540,0.012924,0.008634
1.272527,0.026390,0.005529,0.014704,0.009471
1.254802,0.026390,0.005534,0.013782,0.009003
1.270911,0.026522,0.005539,0.013494,0.008836
1.263557,0.026980,0.005536,0.014300,0.009255
1.258677,0.026503,0.005537,0.013388,0.008884
1.257165,0.026508,0.005540,0.013849,0.009049
1.268774,0.026461,0.005537,0.012964,0.008652
1.262802,0.026459,0.005535,0.013551,0.008880
1.256900,0.026374,0.005538,0.013953,0.009100
1.268981,0.026410,0.005544,0.013842,0.009022
1.264451,0.026426,0.005536,0.013667,0.008948
1.263533,0.026545,0.005538,0.014788,0.009493
1.261505,0.026460,0.005539,0.014062,0.009201
1.265887,0.026560,0.005534,0.013745,0.008983
1.263727,0.026537,0.005538,0.013660,0.008961
1.278255,0.026512,0.005538,0.013187,0.008742
1.266324,0.026387,0.005540,0.013018,0.008670
1.262586,0.026322,0.005535,0.014194,0.009188
1.266115,0.026483,0.005532,0.013984,0.009071
1.261938,0.026620,0.005534,0.012812,0.008592
1.260783,0.026461,0.005538,0.014561,0.009374
1.266593,0.026374,0.005535,0.013055,0.008671
1.266447,0.026581,0.005539,0.012839,0.008582
1.269739,0.026557,0.005535,0.014476,0.009350
1.272146,0.026352,0.005543,0.013809,0.009055
1.266420,0.026323,0.005538,0.014388,0.009303
1.265101,0.026593,0.005534,0.014125,0.009167
1.273849,0.026530,0.005541,0.013791,0.009001
1.266746,0.026353,0.005538,0.012834,0.008590
1.267068,0.026449,0.005538,0.013983,0.009147
1.264006,0.026510,0.005535,0.013575,0.008908
1.269900,0.026498,0.005538,0.014209,0.009231
1.269317,0.026586,0.005537,0.014248,0.009222
1.262136,0.026454,0.005538,0.013224,0.008788
1.269246,0.026439,0.005540,0.013330,0.008863
1.268360,0.026322,0.005532,0.013106,0.008743
1.267939,0.026493,0.005540,0.013306,0.008809
1.270065,0.026389,0.005547,0.013384,0.008859
1.266136,0.026474,0.005543,0.013435,0.008852
1.265970,0.026395,0.005531,0.013268,0.008767
1.266342,0.026356,0.005539,0.012628,0.008523
1.261947,0.026342,0.005533,0.013562,0.008894
1.266540,0.026336,0.005540,0.013076,0.008702
1.264093,0.026256,0.005532,0.013984,0.009125
1.265248,0.026400,0.005538,0.013291,0.008742
1.263417,0.026438,0.005546,0.013810,0.009018
1.269859,0.026523,0.005537,0.013722,0.009003
1.268194,0.026391,0.005542,0.013927,0.009099
1.261992,0.026471,0.005541,0.013672,0.008988
1.257617,0.026567,0.005543,0.013949,0.009127
1.265112,0.026458,0.005536,0.014236,0.009237
1.252437,0.026599,0.005548,0.013461,0.008864
1.258191,0.026455,0.005535,0.013883,0.009010
1.258535,0.026459,0.005539,0.012890,0.008621
1.258765,0.026411,0.005534,0.014082,0.009122
1.257095,0.026391,0.005534,0.013637,0.008994
1.266628,0.026590,0.005537,0.014074,0.009150
1.257120,0.026450,0.005537,0.012684,0.008525
1.260275,0.026485,0.005538,0.013577,0.008922
1.259779,0.026498,0.005533,0.013836,0.009060
1.263385,0.026368,0.005533,0.013219,0.008713
1.258151,0.026492,0.005535,0.013836,0.009051
1.254711,0.026443,0.005543,0.013938,0.009061
1.258785,0.026427,0.005534,0.014195,0.009191
1.262821,0.026495,0.005543,0.014109,0.009164
1.261796,0.026485,0.005541,0.012727,0.008557
1.259058,0.026509,0.005532,0.012635,0.008521
1.252361,0.026502,0.005544,0.013732,0.008998
1.260263,0.026499,0.005536,0.012888,0.008595
1.261802,0.026380,0.005534,0.013141,0.008725
1.259813,0.026481,0.005534,0.013862,0.009026
1.250510,0.026485,0.005545,0.013174,0.008765
1.258211,0.026603,0.005538,0.013774,0.009020
1.260679,0.026461,0.005537,0.013776,0.008974
1.258050,0.026566,0.005544,0.013849,0.009027
1.256139,0.026471,0.005542,0.013562,0.008931
1.265320,0.026568,0.005543,0.013398,0.008837
1.254788,0.026611,0.005533,0.013201,0.008751
1.263803,0.026518,0.005532,0.014027,0.009103
1.256330,0.026598,0.005535,0.013462,0.008821
1.256759,0.026616,0.005544,0.013652,0.008965
1.256006,0.026540,0.005536,0.013575,0.008884
1.254449,0.026487,0.005539,0.013087,0.008743
1.250580,0.026532,0.005530,0.014397,0.009272
1.254617,0.026518,0.005536,0.014446,0.009268
1.259837,0.026378,0.005546,0.013568,0.008918
1.256167,0.026446,0.005529,0.013169,0.008739
1.256759,0.026493,0.005535,0.013620,0.008896
1.255966,0.026546,0.005534,0.013617,0.008972
1.255325,0.026655,0.005538,0.014022,0.009139
1.290827,0.026889,0.005539,0.013432,0.008827
1.264643,0.027211,0.005536,0.013696,0.008985
1.264014,0.033430,0.005545,0.013075,0.008672
1.263892,0.026544,0.005540,0.012824,0.008530
1.256145,0.026699,0.005533,0.013248,0.008710
1.250225,0.026480,0.005542,0.013371,0.008850
1.256470,0.026572,0.005531,0.013185,0.008743
1.263192,0.026482,0.005523,0.012985,0.008640
1.247824,0.026533,0.005535,0.013302,0.008811
1.260455,0.026503,0.005537,0.012992,0.008643
1.255168,0.026402,0.005534,0.013949,0.009093
1.268129,0.026635,0.005535,0.013700,0.009000
1.258071,0.026952,0.005535,0.014579,0.009355
1.341910,0.028420,0.005542,0.014848,0.009469
1.326127,0.029309,0.005544,0.012825,0.008583
1.261436,0.026502,0.005538,0.013614,0.008909
1.337039,0.026584,0.005539,0.013314,0.008802
1.283257,0.028854,0.005545,0.013190,0.008760
1.404986,0.029065,0.005540,0.013652,0.008936
1.340128,0.028085,0.005532,0.013183,0.008740
1.321422,0.027614,0.005535,0.014071,0.009135
1.283804,0.026939,0.005541,0.013252,0.008816
1.284299,0.027053,0.005541,0.013853,0.009032
1.334293,0.027645,0.005538,0.013431,0.008849
1.307234,0.027052,0.005534,0.013806,0.009044
1.291341,0.026649,0.005540,0.013749,0.008992
1.313221,0.027189,0.005541,0.012693,0.008521
1.308249,0.026470,0.005537,0.013750,0.009002
1.302855,0.028445,0.005537,0.013861,0.009030
1.286740,0.028141,0.005540,0.013345,0.008835
1.323848,0.028479,0.005536,0.013376,0.008822
1.281209,0.026552,0.005531,0.013630,0.008988
1.273110,0.026441,0.005537,0.013663,0.008935
1.257156,0.026600,0.005538,0.014523,0.009363
1.270676,0.027319,0.005539,0.013684,0.008968
1.321535,0.027817,0.005538,0.013857,0.009068
1.298588,0.027326,0.005543,0.013427,0.008846
1.319036,0.027069,0.005540,0.013108,0.008693
1.355215,0.028981,0.005536,0.013362,0.008834
1.267514,0.026525,0.005545,0.013598,0.008900
1.289356,0.027190,0.005543,0.013862,0.009097
1.252711,0.026300,0.005537,0.012362,0.008369
1.304229,0.028116,0.005532,0.014132,0.009196
1.317926,0.027779,0.005540,0.013908,0.009104
1.324793,0.028056,0.005543,0.013154,0.008735
1.266706,0.026434,0.005537,0.013295,0.008824
1.264952,0.026559,0.005542,0.013600,0.008976
1.290990,0.027291,0.005524,0.013534,0.008895
1.270788,0.026488,0.005537,0.013579,0.008929
1.267534,0.026568,0.005537,0.014152,0.009216
1.277450,0.026783,0.005538,0.013247,0.008812
1.347097,0.027201,0.005533,0.013054,0.008734
1.314101,0.028407,0.005530,0.013428,0.008838
1.314318,0.027430,0.005542,0.013937,0.009099
1.295334,0.028655,0.005541,0.012799,0.008556
1.289199,0.026585,0.005542,0.013204,0.008753
1.326239,0.028457,0.005542,0.013061,0.008686
1.486094,0.034370,0.005537,0.013792,0.009028
1.375772,0.028476,0.005532,0.012875,0.008631
1.403072,0.029775,0.005539,0.013505,0.008920
1.407027,0.029352,0.005541,0.014429,0.009311
1.413472,0.039203,0.005537,0.013364,0.008879
1.424137,0.032403,0.005542,0.013772,0.009031
1.399041,0.029046,0.005532,0.014216,0.009256
1.387659,0.028765,0.005541,0.012736,0.008568
1.295293,0.027222,0.005538,0.013429,0.008800
1.380516,0.030302,0.005540,0.014035,0.009133
1.395267,0.028849,0.005535,0.013081,0.008658
1.367681,0.028133,0.005533,0.012944,0.008637
1.444548,0.029677,0.005536,0.012945,0.008676
1.389767,0.028660,0.005537,0.013471,0.008882
1.456312,0.029856,0.005535,0.013352,0.008821
1.441190,0.030164,0.005544,0.013735,0.009029
1.321510,0.027592,0.005537,0.013857,0.009019
1.257289,0.026567,0.005538,0.014063,0.009120
1.273384,0.027779,0.005537,0.013071,0.008716
1.459202,0.032858,0.005536,0.014609,0.009355
1.407256,0.029879,0.005535,0.013993,0.009111
1.349463,0.029547,0.005541,0.014532,0.009400
1.480185,0.031879,0.005539,0.012762,0.008557
1.338505,0.027510,0.005545,0.013733,0.008913
1.385254,0.029472,0.005532,0.014244,0.009239
1.422855,0.030017,0.005535,0.013765,0.009015
1.372750,0.028768,0.005543,0.013263,0.008799
1.423628,0.032173,0.005542,0.012534,0.008458
1.316150,0.026409,0.005536,0.013651,0.008946
1.340900,0.029663,0.005545,0.013258,0.008837
1.378546,0.029710,0.005535,0.013771,0.008976
1.472934,0.030628,0.005532,0.013645,0.008933
1.383911,0.029919,0.005539,0.013568,0.008932
1.319496,0.028950,0.005536,0.014228,0.009216
1.303332,0.027571,0.005534,0.013422,0.008862
1.437999,0.029310,0.005535,0.014157,0.009190
